URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-categorie-sae-etablissement,2.1.0,active,,FRCoreValueSetCategorieSAEEtablissement,FR Core ValueSet Categorie SAE Etablissement,"Catégrorie d'établissement de santé, suivant les valeurs de la SAE (Structure d'Activité d'Etablissement) 2024",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-discipline-prestation,2.1.0,active,,FRCoreValueSetDisciplinePrestation,FR Core ValueSet Organization Discipline de prestation - nomenclature SAE,"Valeurs permettant de coder les disciplines de prestation.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-email-type,2.1.0,draft,,FRCoreValueSetEmailType,FR Core ValueSet Email type,"The type of email",,"ans.fr.nos"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-insee-code,2.1.0,active,"2.16.840.1.113883.2.8.1.3.4",FRCoreValueSetINSEECode,FR Core ValueSet INSEE code,"the French Address Insee Codes",,"Other"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-position-lit,2.1.0,active,,FRCoreValueSetLocationPositionLit,FR Core ValueSet Location Position Lit,"Position du lit dans la chambre",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-type,2.1.0,active,,FRCoreValueSetLocationType,FR Core ValueSet Location type,"Jeu de valeurs du rôle joué par un lieu.  A role for a location",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-location-type-chambre,2.1.0,active,,FRCoreValueSetLocationTypeChambre,FR Core ValueSet Location Type Chambre,"Type de chambre",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-oragnization-code-tarif-tnjp,2.1.0,active,,FRCoreValueSetOrganizationCodeTarifTNJP,FR Core ValueSet Codes Tarifs - nomenclature TNJP,"Valeurs permettant de coder les codes tarif.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-oragnization-type-activite,2.1.0,active,,FRCoreValueSetOrganizationTypeActivite,FR Core ValueSet Organization Type Activité - nomenclature SAE,"Valeurs permettant de coder les types d'activité.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-champ-activite,2.1.0,active,,FRCoreValueSetOrganizationChampActivite,FR Core ValueSet Organization Champ Activite - Champ d'activité clinique de l'organisation type UF,"Champ d'activité d'une organisation type UF.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-discipline-equipement,2.1.0,active,,FRCoreValueSetOrganizationDisciplineEquipement,FR Core ValueSet Organization Discipline d'Equipement - nomenclature SAE,"Valeurs permettant de coder les disciplines d'équipement.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-etablissement-type,2.1.0,active,,FRCoreValueSetOrganizationEtablissementType,FR Core ValueSet Organization Etablisement type,"Types d'organisation représentant des établissements.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-identifier-type,2.1.0,active,,FRCoreValueSetOrganizationIdentifierType,FR Core ValueSet Organization identifier type,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose (Organizations).",,"Other"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-type,2.1.0,active,,FRCoreValueSetOrganizationType,FR Core ValueSet Organization type,"Types de structures",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-uac-type,2.1.0,active,,FRCoreValueSetOrganizationUACType,FR Core ValueSet Organization UAC type,"Types de structure représentant des unités d'activité.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-uf-indicateur,2.1.0,active,,FRCoreValueSetOrganizationUFIndicateur,FR Core ValueSet Organization UF type,"Indicateur d'une unité fonctionnelle.",,"Internal"
https://hl7.fr/ig/fhir/core/ValueSet/fr-core-vs-organization-uf-type,2.1.0,active,,FRCoreValueSetOrganizationUFType,FR Core ValueSet Organization UF type,"Type de structure représentant des unités fonctionnelles.",,"Internal"
